,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1666,0.00051723386,0.08785121,True,False,True,"(True, False, True)"
1667,3.4487413e-05,0.10196904,True,False,True,"(True, False, True)"
1668,0.00025064556,0.121736884,True,False,True,"(True, False, True)"
1669,2.9153065e-05,0.12722807,True,False,True,"(True, False, True)"
1670,0.00042043382,0.07343101,True,False,True,"(True, False, True)"
1671,1.9537792e-06,0.1650491,True,False,True,"(True, False, True)"
1672,0.00017958815,0.097754925,True,False,True,"(True, False, True)"
1673,2.5468342e-05,0.06052897,True,False,True,"(True, False, True)"
1674,0.0043344926,0.044717737,True,False,True,"(True, False, True)"
1675,0.4295673,0.010954227,False,True,True,"(False, True, True)"
1676,0.00019094572,0.06466566,True,False,True,"(True, False, True)"
1677,6.476395e-05,0.24638812,True,False,True,"(True, False, True)"
1678,1.1634365e-05,0.083303556,True,False,True,"(True, False, True)"
1679,1.3917113e-05,0.15120253,True,False,True,"(True, False, True)"
1680,7.5899094e-05,0.1161713,True,False,True,"(True, False, True)"
1681,0.2884554,0.012968703,True,False,True,"(True, False, True)"
1682,5.8075e-05,0.06601579,True,False,True,"(True, False, True)"
1683,0.0051924204,0.03708334,True,False,True,"(True, False, True)"
1684,0.00522706,0.06563992,False,True,True,"(False, True, True)"
1685,0.010598464,0.050409433,False,False,True,"(False, False, True)"
1686,0.0021147914,0.06531335,True,False,True,"(True, False, True)"
1687,0.015584472,0.055384528,True,False,True,"(True, False, True)"
1688,9.856289e-05,0.10066227,True,False,True,"(True, False, True)"
1689,8.028247e-05,0.12135682,True,False,True,"(True, False, True)"
1690,2.4268107e-05,0.120281436,True,False,True,"(True, False, True)"
1691,7.053086e-05,0.1288417,True,False,True,"(True, False, True)"
1692,7.4499335e-06,0.13695562,True,False,True,"(True, False, True)"
1693,0.0138671445,0.052621,True,False,True,"(True, False, True)"
1694,4.748335e-05,0.13197456,True,False,True,"(True, False, True)"
1695,3.5337348e-06,0.17077081,True,False,True,"(True, False, True)"
1696,0.00028458674,0.0547065,True,False,True,"(True, False, True)"
1697,2.8588049e-05,0.12521183,True,False,True,"(True, False, True)"
1698,5.0546296e-06,0.08130744,True,False,True,"(True, False, True)"
1699,0.0002081207,0.19615567,True,False,True,"(True, False, True)"
1700,2.2562094e-06,0.08418445,True,False,True,"(True, False, True)"
1701,0.00014827654,0.15175699,True,False,True,"(True, False, True)"
1702,8.172313e-05,0.07511101,True,False,True,"(True, False, True)"
1703,0.00011516105,0.14173605,True,False,True,"(True, False, True)"
1704,1.1630567e-06,0.15075645,True,False,True,"(True, False, True)"
