,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1088,1.1707481,0.55696136,True,False,True,"(True, False, True)"
1089,0.8429049,1.0014635,True,False,True,"(True, False, True)"
1090,0.9025574,0.6832045,True,False,True,"(True, False, True)"
1091,0.6450049,1.1489216,True,False,True,"(True, False, True)"
1092,1.3007772,0.7141292,True,False,True,"(True, False, True)"
1093,1.208756,0.73163766,True,False,True,"(True, False, True)"
1094,1.2093544,0.49463037,True,False,True,"(True, False, True)"
1095,1.0814925,0.9615575,True,False,True,"(True, False, True)"
1096,0.52759796,2.2432046,True,False,True,"(True, False, True)"
1097,0.8654421,1.0060558,True,False,True,"(True, False, True)"
1098,0.7840315,1.361721,True,False,True,"(True, False, True)"
1099,0.8048475,1.1124622,True,False,True,"(True, False, True)"
1100,0.5880082,1.4321556,True,False,True,"(True, False, True)"
1101,0.49723524,1.3103862,True,False,True,"(True, False, True)"
1102,0.67201465,1.1998168,True,False,True,"(True, False, True)"
1103,0.49142563,1.6880839,True,False,True,"(True, False, True)"
1104,0.52259314,1.6202005,True,False,True,"(True, False, True)"
1105,1.5955286,0.38442323,True,False,True,"(True, False, True)"
1106,0.5189237,2.1114023,True,False,True,"(True, False, True)"
1107,0.5168264,2.3786767,True,False,True,"(True, False, True)"
1108,0.63395315,1.6325297,True,False,True,"(True, False, True)"
1109,0.979831,1.0752878,True,False,True,"(True, False, True)"
1110,0.55802214,0.0,True,True,False,"(True, True, False)"
1111,0.59138215,1.1369967,True,False,True,"(True, False, True)"
1112,1.092347,0.9136607,True,False,True,"(True, False, True)"
1113,0.5964806,1.0932072,True,False,True,"(True, False, True)"
1114,0.6126617,1.3488952,True,False,True,"(True, False, True)"
1115,0.59447145,1.4568641,True,False,True,"(True, False, True)"
1116,1.0511792,1.1901144,True,False,True,"(True, False, True)"
1117,0.74057573,1.2369746,True,False,True,"(True, False, True)"
1118,1.1656377,0.3101518,True,False,True,"(True, False, True)"
1119,0.48976013,1.586903,True,False,True,"(True, False, True)"
1120,1.1248233,0.33743724,True,False,True,"(True, False, True)"
1121,1.1420949,0.7321664,True,False,True,"(True, False, True)"
1122,0.7600588,0.7113653,True,False,True,"(True, False, True)"
1123,0.8553225,1.3037599,True,False,True,"(True, False, True)"
1124,1.5788716,0.57467973,False,True,True,"(False, True, True)"
1125,0.68471056,1.3004364,True,False,True,"(True, False, True)"
1126,1.0080492,0.7760865,False,True,True,"(False, True, True)"
1127,0.6956774,1.314655,True,False,True,"(True, False, True)"
1128,0.95253456,1.132418,True,False,True,"(True, False, True)"
1129,1.7194332,0.26608494,True,False,True,"(True, False, True)"
1130,0.90089726,1.2390512,True,False,True,"(True, False, True)"
1131,1.1808351,0.0028501407,False,True,True,"(False, True, True)"
