,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2526,1.5254453,0.0045064325,False,False,True,"(False, False, True)"
2527,0.018847845,1.7177544,True,False,True,"(True, False, True)"
2528,0.016673163,2.031743,True,False,True,"(True, False, True)"
2529,0.78678,0.4918935,False,True,True,"(False, True, True)"
2530,0.65710473,0.5659812,True,False,True,"(True, False, True)"
2531,0.6727654,0.5024854,True,False,True,"(True, False, True)"
2532,0.9388116,0.22712278,False,False,True,"(False, False, True)"
2533,1.1666688,0.37839136,False,False,True,"(False, False, True)"
2534,0.2407564,0.7890654,True,False,True,"(True, False, True)"
2535,1.4872514,0.27908704,True,False,True,"(True, False, True)"
